,Date,Time,open,high,low,close,volume
728,09-11-2023,15:25:00,19697.15,19697.15,19682.0,19685.55,1900.0
729,10-11-2023,09:15:00,19625.0,19654.25,19607.1,19612.05,4900.0
730,10-11-2023,09:20:00,19612.05,19614.25,19600.0,19613.0,3300.0
731,10-11-2023,09:25:00,19613.0,19621.5,19611.6,19613.0,2400.0
732,10-11-2023,09:30:00,19613.0,19615.35,19605.0,19605.0,750.0
733,10-11-2023,09:35:00,19605.0,19608.95,19601.0,19607.0,1700.0
734,10-11-2023,09:40:00,19614.95,19616.5,19609.5,19609.5,600.0
735,10-11-2023,09:45:00,19609.5,19620.0,19609.5,19611.0,950.0
736,10-11-2023,09:50:00,19611.0,19611.0,19610.0,19610.6,800.0
737,10-11-2023,09:55:00,19610.6,19613.0,19602.0,19602.0,900.0
738,10-11-2023,10:00:00,19602.0,19605.0,19601.6,19605.0,1200.0
739,10-11-2023,10:05:00,19605.0,19607.0,19605.0,19607.0,2900.0
740,10-11-2023,10:10:00,19607.0,19610.0,19606.8,19610.0,2300.0
741,10-11-2023,10:15:00,19610.0,19620.0,19610.0,19616.05,1050.0
742,10-11-2023,10:20:00,19616.05,19619.95,19615.0,19615.4,750.0
743,10-11-2023,10:25:00,19615.4,19622.45,19613.5,19614.6,700.0
744,10-11-2023,10:30:00,19614.6,19625.45,19610.0,19624.1,1700.0
745,10-11-2023,10:35:00,19624.1,19640.0,19624.1,19639.6,800.0
746,10-11-2023,10:40:00,19639.6,19645.0,19635.4,19640.0,2150.0
747,10-11-2023,10:45:00,19640.0,19649.85,19640.0,19648.35,700.0
748,10-11-2023,10:50:00,19648.35,19649.0,19646.0,19646.0,200.0
749,10-11-2023,10:55:00,19646.0,19646.0,19638.15,19638.15,300.0
750,10-11-2023,11:00:00,19638.15,19638.15,19631.2,19631.2,300.0
751,10-11-2023,11:05:00,19631.2,19635.0,19631.2,19635.0,150.0
752,10-11-2023,11:10:00,19635.0,19638.9,19635.0,19638.9,300.0
753,10-11-2023,11:15:00,19638.9,19639.95,19636.05,19638.5,400.0
754,10-11-2023,11:20:00,19638.5,19638.55,19638.5,19638.55,100.0
755,10-11-2023,11:25:00,19638.55,19643.5,19638.55,19643.5,100.0
756,10-11-2023,11:30:00,19643.5,19644.0,19632.15,19635.0,1550.0
757,10-11-2023,11:35:00,19635.0,19640.0,19635.0,19640.0,50.0
758,10-11-2023,11:40:00,19640.0,19643.35,19640.0,19643.35,200.0
759,10-11-2023,11:45:00,19643.35,19643.35,19638.55,19640.0,150.0
760,10-11-2023,11:55:00,19640.0,19640.0,19640.0,19640.0,50.0
761,10-11-2023,12:00:00,19640.0,19648.5,19640.0,19648.4,550.0
762,10-11-2023,12:05:00,19648.4,19648.4,19644.45,19645.0,1800.0
763,10-11-2023,12:10:00,19648.0,19649.9,19648.0,19649.9,100.0
764,10-11-2023,12:20:00,19649.9,19649.9,19642.0,19642.0,100.0
765,10-11-2023,12:30:00,19642.0,19656.0,19642.0,19656.0,550.0
766,10-11-2023,12:35:00,19656.0,19656.0,19656.0,19656.0,50.0
767,10-11-2023,12:40:00,19656.0,19661.9,19656.0,19661.9,150.0
768,10-11-2023,12:45:00,19661.9,19675.0,19661.9,19675.0,750.0
769,10-11-2023,12:50:00,19675.0,19682.05,19675.0,19682.05,100.0
770,10-11-2023,12:55:00,19682.05,19682.05,19678.0,19678.0,250.0
771,10-11-2023,13:00:00,19678.0,19681.75,19678.0,19681.75,100.0
772,10-11-2023,13:05:00,19681.75,19681.75,19675.05,19676.1,450.0
773,10-11-2023,13:10:00,19676.1,19676.1,19671.0,19675.0,450.0
774,10-11-2023,13:15:00,19675.0,19680.6,19675.0,19680.6,450.0
775,10-11-2023,13:20:00,19680.6,19680.6,19676.2,19676.2,200.0
776,10-11-2023,13:30:00,19676.2,19676.2,19672.55,19672.85,600.0
777,10-11-2023,13:35:00,19673.0,19681.0,19672.85,19681.0,650.0
778,10-11-2023,13:40:00,19683.0,19684.0,19683.0,19684.0,100.0
779,10-11-2023,13:45:00,19684.0,19684.0,19678.5,19678.5,100.0
780,10-11-2023,13:50:00,19678.5,19678.95,19676.3,19678.95,200.0
781,10-11-2023,13:55:00,19678.95,19678.95,19660.0,19664.55,500.0
782,10-11-2023,14:00:00,19664.55,19664.55,19661.0,19661.0,50.0
783,10-11-2023,14:05:00,19661.0,19665.1,19660.1,19660.1,250.0
784,10-11-2023,14:10:00,19660.1,19660.1,19660.1,19660.1,250.0
785,10-11-2023,14:15:00,19660.1,19660.1,19640.0,19646.1,650.0
786,10-11-2023,14:20:00,19646.1,19647.25,19633.3,19633.3,750.0
787,10-11-2023,14:25:00,19633.3,19633.3,19617.6,19627.6,1300.0
788,10-11-2023,14:30:00,19627.6,19627.6,19619.95,19626.9,450.0
789,10-11-2023,14:35:00,19626.9,19638.45,19626.9,19638.45,50.0
790,10-11-2023,14:40:00,19638.45,19638.45,19637.95,19637.95,150.0
791,10-11-2023,14:45:00,19637.95,19644.95,19637.95,19643.0,200.0
792,10-11-2023,14:50:00,19643.0,19652.75,19642.0,19652.75,600.0
793,10-11-2023,14:55:00,19652.75,19660.0,19649.7,19660.0,450.0
794,10-11-2023,15:00:00,19660.0,19678.0,19660.0,19673.1,1050.0
795,10-11-2023,15:05:00,19673.1,19675.2,19666.95,19666.95,700.0
796,10-11-2023,15:10:00,19666.95,19676.5,19666.95,19674.95,1050.0
797,10-11-2023,15:15:00,19674.95,19680.0,19674.0,19680.0,750.0
798,10-11-2023,15:20:00,19680.0,19697.0,19677.0,19697.0,1850.0
799,10-11-2023,15:25:00,19697.0,19708.95,19694.2,19701.45,3450.0
800,12-11-2023,18:15:00,19750.0,19798.75,19700.3,19731.55,4300.0
801,12-11-2023,18:20:00,19730.0,19748.05,19730.0,19742.95,4750.0
802,12-11-2023,18:25:00,19746.95,19748.0,19742.0,19745.0,2000.0
803,12-11-2023,18:30:00,19745.0,19745.0,19739.0,19739.2,1950.0
804,12-11-2023,18:35:00,19740.0,19745.0,19733.0,19737.15,2650.0
805,12-11-2023,18:40:00,19744.0,19744.95,19739.25,19740.0,750.0
806,12-11-2023,18:45:00,19740.0,19740.0,19738.35,19738.35,500.0
807,12-11-2023,18:50:00,19740.0,19740.0,19736.5,19737.0,2300.0
808,12-11-2023,18:55:00,19737.0,19742.1,19735.5,19742.1,1300.0
809,12-11-2023,19:00:00,19742.1,19742.95,19737.05,19741.95,400.0
810,12-11-2023,19:05:00,19737.05,19740.95,19736.05,19736.05,1150.0
811,12-11-2023,19:10:00,19736.05,19739.95,19734.0,19734.0,2000.0
812,13-11-2023,09:15:00,19710.0,19724.15,19709.95,19715.2,6350.0
813,13-11-2023,09:20:00,19715.2,19715.2,19697.55,19702.1,1850.0
814,13-11-2023,09:25:00,19702.1,19706.0,19702.0,19702.0,1350.0
815,13-11-2023,09:30:00,19702.0,19705.95,19700.0,19705.0,1950.0
816,13-11-2023,09:35:00,19705.0,19707.6,19703.05,19703.05,250.0
817,13-11-2023,09:40:00,19703.05,19714.45,19701.0,19701.0,1450.0
818,13-11-2023,09:45:00,19701.0,19712.6,19701.0,19712.6,200.0
819,13-11-2023,09:50:00,19712.6,19712.6,19703.7,19708.4,200.0
820,13-11-2023,09:55:00,19708.0,19711.5,19708.0,19711.5,200.0
821,13-11-2023,10:00:00,19711.5,19730.0,19711.5,19730.0,1000.0
822,13-11-2023,10:05:00,19730.0,19737.95,19730.0,19732.0,900.0
823,13-11-2023,10:10:00,19732.0,19732.0,19725.05,19732.0,350.0
824,13-11-2023,10:15:00,19732.0,19732.0,19711.0,19715.7,650.0
825,13-11-2023,10:20:00,19715.7,19715.7,19685.05,19685.05,1950.0
826,13-11-2023,10:25:00,19685.05,19693.5,19685.05,19689.8,400.0
827,13-11-2023,10:30:00,19689.8,19690.95,19684.55,19685.5,1050.0
828,13-11-2023,10:35:00,19685.5,19690.8,19684.0,19686.0,300.0
829,13-11-2023,10:40:00,19686.0,19686.0,19685.0,19686.0,400.0
830,13-11-2023,10:45:00,19689.45,19690.0,19688.0,19688.0,250.0
831,13-11-2023,10:50:00,19688.0,19693.1,19688.0,19689.15,1150.0
832,13-11-2023,10:55:00,19689.15,19693.95,19688.05,19691.5,300.0
833,13-11-2023,11:00:00,19691.5,19696.2,19688.25,19688.25,250.0
834,13-11-2023,11:05:00,19688.25,19691.3,19688.25,19691.3,100.0
835,13-11-2023,11:10:00,19691.3,19693.0,19691.3,19691.3,100.0
836,13-11-2023,11:15:00,19691.3,19695.95,19691.3,19695.95,650.0
837,13-11-2023,11:20:00,19695.95,19699.8,19695.05,19695.05,650.0
838,13-11-2023,11:25:00,19695.05,19703.55,19695.0,19699.75,1650.0
839,13-11-2023,11:30:00,19699.75,19707.0,19699.75,19707.0,350.0
840,13-11-2023,11:35:00,19707.0,19707.0,19703.45,19704.0,900.0
841,13-11-2023,11:40:00,19704.0,19704.25,19700.05,19703.9,850.0
842,13-11-2023,11:45:00,19703.9,19703.95,19699.0,19699.0,250.0
843,13-11-2023,11:50:00,19699.0,19705.95,19699.0,19705.95,450.0
844,13-11-2023,11:55:00,19705.95,19705.95,19698.0,19698.0,300.0
845,13-11-2023,12:00:00,19698.0,19700.65,19697.7,19697.7,200.0
846,13-11-2023,12:05:00,19697.7,19703.7,19697.7,19700.2,150.0
847,13-11-2023,12:10:00,19700.2,19704.6,19698.45,19699.7,150.0
848,13-11-2023,12:15:00,19699.7,19700.05,19699.7,19700.05,50.0
849,13-11-2023,12:20:00,19700.05,19700.05,19693.35,19695.65,150.0
850,13-11-2023,12:25:00,19695.65,19705.8,19695.65,19705.8,150.0
851,13-11-2023,12:30:00,19707.3,19707.85,19705.8,19707.85,200.0
852,13-11-2023,12:35:00,19707.85,19707.85,19703.45,19703.45,50.0
853,13-11-2023,12:40:00,19703.45,19703.45,19692.5,19699.0,150.0
854,13-11-2023,12:45:00,19699.0,19699.0,19698.85,19699.0,1000.0
855,13-11-2023,12:50:00,19699.5,19699.5,19699.5,19699.5,550.0
856,13-11-2023,12:55:00,19699.5,19701.0,19699.5,19701.0,50.0
857,13-11-2023,13:00:00,19701.0,19703.25,19699.0,19699.6,200.0
858,13-11-2023,13:10:00,19699.6,19700.25,19699.6,19700.25,50.0
859,13-11-2023,13:15:00,19700.25,19700.25,19698.0,19700.0,150.0
860,13-11-2023,13:20:00,19700.0,19700.85,19693.8,19694.55,3050.0
861,13-11-2023,13:25:00,19694.55,19703.3,19694.55,19702.5,450.0
862,13-11-2023,13:30:00,19702.5,19715.0,19702.5,19715.0,850.0
863,13-11-2023,13:35:00,19715.0,19715.0,19704.95,19712.35,400.0
864,13-11-2023,13:40:00,19712.35,19712.35,19708.6,19708.6,100.0
865,13-11-2023,13:45:00,19708.6,19708.6,19699.0,19699.0,400.0
866,13-11-2023,13:55:00,19701.35,19703.9,19701.35,19703.9,300.0
867,13-11-2023,14:00:00,19703.9,19706.0,19703.9,19706.0,50.0
868,13-11-2023,14:05:00,19706.0,19712.6,19706.0,19712.6,100.0
869,13-11-2023,14:10:00,19712.6,19718.0,19712.6,19718.0,100.0
870,13-11-2023,14:15:00,19718.0,19718.0,19709.4,19709.4,100.0
871,13-11-2023,14:20:00,19709.4,19718.05,19709.4,19718.05,100.0
872,13-11-2023,14:25:00,19718.05,19721.05,19713.2,19715.5,1500.0
873,13-11-2023,14:30:00,19715.5,19718.0,19715.5,19718.0,100.0
874,13-11-2023,14:35:00,19718.0,19723.4,19716.0,19716.0,650.0
875,13-11-2023,14:50:00,19716.0,19716.0,19705.0,19705.0,350.0
876,13-11-2023,15:00:00,19705.0,19705.0,19702.0,19703.35,450.0
877,13-11-2023,15:10:00,19703.35,19712.95,19703.35,19712.95,50.0
878,13-11-2023,15:15:00,19712.95,19712.95,19702.6,19702.6,700.0
879,13-11-2023,15:20:00,19702.6,19706.95,19702.6,19703.05,300.0
880,13-11-2023,15:25:00,19703.05,19703.5,19696.1,19696.1,1600.0
881,15-11-2023,09:15:00,19825.0,19894.95,19825.0,19883.8,14400.0
882,15-11-2023,09:20:00,19885.0,19888.95,19874.0,19880.0,6450.0
883,15-11-2023,09:25:00,19880.0,19903.0,19878.55,19902.1,9000.0
884,15-11-2023,09:30:00,19901.25,19909.85,19897.05,19897.05,3150.0
885,15-11-2023,09:35:00,19897.05,19904.95,19897.0,19900.0,1050.0
886,15-11-2023,09:40:00,19900.0,19903.95,19893.15,19893.15,2400.0
887,15-11-2023,09:45:00,19893.15,19905.0,19893.15,19894.85,2850.0
888,15-11-2023,09:50:00,19894.85,19902.7,19892.05,19897.4,1800.0
889,15-11-2023,09:55:00,19897.4,19901.3,19896.7,19900.95,3350.0
890,15-11-2023,10:00:00,19900.95,19903.0,19899.5,19900.0,2100.0
891,15-11-2023,10:05:00,19900.0,19903.0,19900.0,19902.5,1100.0
892,15-11-2023,10:10:00,19902.0,19907.45,19902.0,19903.45,4350.0
893,15-11-2023,10:15:00,19904.0,19905.0,19900.05,19901.4,2500.0
894,15-11-2023,10:20:00,19901.4,19901.4,19897.05,19900.75,2000.0
895,15-11-2023,10:25:00,19900.75,19905.0,19900.75,19902.75,800.0
896,15-11-2023,10:30:00,19898.0,19905.0,19898.0,19905.0,950.0
897,15-11-2023,10:35:00,19905.0,19905.45,19900.05,19902.55,350.0
898,15-11-2023,10:40:00,19902.55,19905.0,19900.0,19901.05,850.0
899,15-11-2023,10:45:00,19901.05,19904.85,19900.3,19903.5,1850.0
900,15-11-2023,10:50:00,19903.5,19905.5,19897.0,19897.15,850.0
901,15-11-2023,10:55:00,19897.15,19900.0,19896.2,19896.6,450.0
902,15-11-2023,11:00:00,19896.6,19910.0,19896.6,19905.0,2200.0
903,15-11-2023,11:05:00,19905.0,19909.2,19905.0,19908.9,2400.0
904,15-11-2023,11:10:00,19908.9,19909.5,19904.9,19906.5,1800.0
905,15-11-2023,11:15:00,19906.5,19909.85,19905.8,19909.8,350.0
906,15-11-2023,11:20:00,19909.8,19909.8,19901.3,19901.3,300.0
907,15-11-2023,11:25:00,19901.3,19904.95,19901.0,19903.0,300.0
908,15-11-2023,11:30:00,19903.0,19904.0,19901.0,19901.0,300.0
909,15-11-2023,11:35:00,19901.0,19905.75,19901.0,19901.05,200.0
910,15-11-2023,11:40:00,19901.05,19903.35,19896.1,19899.55,500.0
911,15-11-2023,11:45:00,19899.55,19900.0,19896.95,19896.95,400.0
912,15-11-2023,11:50:00,19902.95,19905.0,19899.85,19899.85,1200.0
913,15-11-2023,11:55:00,19899.85,19903.15,19899.8,19900.15,1350.0
914,15-11-2023,12:00:00,19900.15,19902.8,19896.55,19902.8,1900.0
915,15-11-2023,12:05:00,19902.8,19908.45,19902.8,19908.45,900.0
916,15-11-2023,12:10:00,19904.15,19908.55,19904.15,19904.4,200.0
917,15-11-2023,12:15:00,19904.4,19909.85,19904.4,19907.0,1450.0
918,15-11-2023,12:20:00,19907.0,19918.45,19907.0,19917.3,2550.0
919,15-11-2023,12:25:00,19917.3,19917.3,19914.5,19915.0,1600.0
920,15-11-2023,12:30:00,19915.0,19916.0,19906.8,19906.8,2900.0
921,15-11-2023,12:35:00,19906.8,19914.0,19906.8,19914.0,550.0
922,15-11-2023,12:40:00,19914.0,19914.0,19910.0,19910.0,400.0
923,15-11-2023,12:45:00,19910.0,19915.0,19908.8,19910.5,700.0
924,15-11-2023,12:50:00,19910.5,19914.95,19910.05,19910.05,250.0
925,15-11-2023,12:55:00,19910.05,19913.4,19909.35,19909.55,1100.0
926,15-11-2023,13:00:00,19909.55,19912.5,19909.55,19912.5,150.0
927,15-11-2023,13:05:00,19912.5,19912.5,19910.05,19911.45,300.0
928,15-11-2023,13:10:00,19911.45,19934.95,19911.45,19934.95,6200.0
929,15-11-2023,13:15:00,19934.95,19940.0,19934.95,19938.0,1600.0
930,15-11-2023,13:20:00,19938.0,19950.0,19935.4,19949.85,3400.0
931,15-11-2023,13:25:00,19949.85,19959.35,19946.0,19954.05,5500.0
932,15-11-2023,13:30:00,19954.05,19956.7,19951.05,19954.8,1100.0
933,15-11-2023,13:35:00,19955.0,19958.55,19951.0,19951.0,1150.0
934,15-11-2023,13:40:00,19951.0,19953.75,19947.55,19947.55,1000.0
935,15-11-2023,13:45:00,19947.55,19947.55,19942.05,19947.0,300.0
936,15-11-2023,13:50:00,19947.0,19954.75,19946.6,19951.0,1650.0
937,15-11-2023,13:55:00,19951.0,19951.0,19949.0,19949.0,150.0
938,15-11-2023,14:00:00,19949.0,19957.95,19946.05,19957.95,650.0
939,15-11-2023,14:05:00,19957.95,19957.95,19950.55,19950.55,1250.0
940,15-11-2023,14:10:00,19950.55,19955.0,19950.05,19952.85,1050.0
941,15-11-2023,14:15:00,19952.85,19954.25,19950.0,19954.25,400.0
942,15-11-2023,14:20:00,19954.25,19954.25,19945.05,19945.05,1700.0
943,15-11-2023,14:25:00,19945.05,19948.5,19945.0,19948.5,300.0
944,15-11-2023,14:30:00,19948.5,19958.6,19947.25,19957.5,1100.0
945,15-11-2023,14:35:00,19957.5,19970.0,19956.0,19970.0,3950.0
946,15-11-2023,14:40:00,19970.0,19970.45,19960.0,19960.0,2750.0
947,15-11-2023,14:45:00,19960.0,19962.3,19947.05,19949.15,3400.0
948,15-11-2023,14:50:00,19949.15,19949.15,19940.0,19945.35,1600.0
949,15-11-2023,14:55:00,19945.35,19945.35,19925.75,19928.5,2250.0
950,15-11-2023,15:00:00,19928.0,19937.6,19923.0,19934.25,4200.0
951,15-11-2023,15:05:00,19935.3,19935.6,19926.0,19930.5,2650.0
952,15-11-2023,15:10:00,19930.5,19932.5,19927.65,19932.5,2750.0
953,15-11-2023,15:15:00,19932.5,19935.0,19930.25,19934.9,1850.0
954,15-11-2023,15:20:00,19934.9,19939.0,19931.15,19939.0,3300.0
955,15-11-2023,15:25:00,19939.0,19944.25,19935.0,19935.0,4800.0
956,16-11-2023,09:15:00,19900.25,19934.45,19900.0,19916.2,6150.0
957,16-11-2023,09:20:00,19916.2,19921.7,19913.05,19921.7,1900.0
958,16-11-2023,09:25:00,19921.7,19933.45,19921.7,19930.7,1550.0
959,16-11-2023,09:30:00,19925.0,19931.0,19925.0,19931.0,1800.0
960,16-11-2023,09:35:00,19931.0,19966.4,19930.0,19965.95,4450.0
961,16-11-2023,09:40:00,19965.95,19970.45,19960.0,19970.45,2800.0
962,16-11-2023,09:45:00,19970.45,19980.0,19970.45,19974.0,2200.0
963,16-11-2023,09:50:00,19975.0,19976.95,19969.6,19971.95,1200.0
964,16-11-2023,09:55:00,19971.95,19971.95,19965.25,19969.95,600.0
965,16-11-2023,10:00:00,19969.95,19969.95,19959.55,19964.95,1200.0
966,16-11-2023,10:05:00,19964.95,19984.95,19964.95,19976.0,3450.0
967,16-11-2023,10:10:00,19976.0,19982.95,19976.0,19982.0,850.0
968,16-11-2023,10:15:00,19982.0,19989.15,19982.0,19986.4,1600.0
969,16-11-2023,10:20:00,19986.4,19987.75,19982.6,19983.75,400.0
970,16-11-2023,10:25:00,19983.75,19987.0,19974.45,19977.15,1450.0
971,16-11-2023,10:30:00,19977.15,19984.95,19974.75,19984.95,650.0
972,16-11-2023,10:35:00,19984.95,19987.0,19981.15,19987.0,2050.0
973,16-11-2023,10:40:00,19988.0,19990.95,19988.0,19988.0,800.0
974,16-11-2023,10:45:00,19988.0,19990.0,19983.45,19983.45,500.0
975,16-11-2023,10:50:00,19983.45,19987.95,19983.45,19985.0,200.0
976,16-11-2023,10:55:00,19985.0,19989.95,19985.0,19985.0,250.0
977,16-11-2023,11:00:00,19983.0,20024.0,19981.55,20017.3,8500.0
978,16-11-2023,11:05:00,20017.3,20044.0,20017.3,20041.2,4700.0
979,16-11-2023,11:10:00,20043.0,20054.95,20038.5,20054.95,4100.0
980,16-11-2023,11:15:00,20055.0,20059.95,20042.8,20055.0,3250.0
981,16-11-2023,11:20:00,20052.9,20056.35,20050.0,20051.05,1600.0
982,16-11-2023,11:25:00,20051.75,20051.75,20044.9,20044.9,1800.0
983,16-11-2023,11:30:00,20044.9,20060.2,20044.9,20048.25,5400.0
984,16-11-2023,11:35:00,20048.25,20053.25,20045.85,20053.1,1100.0
985,16-11-2023,11:40:00,20057.0,20057.0,20047.55,20049.2,950.0
986,16-11-2023,11:45:00,20049.2,20052.6,20049.2,20050.0,1500.0
987,16-11-2023,11:50:00,20050.0,20060.85,20050.0,20060.85,2900.0
988,16-11-2023,11:55:00,20060.85,20069.9,20059.15,20067.5,2700.0
989,16-11-2023,12:00:00,20067.5,20069.0,20059.45,20059.45,1250.0
990,16-11-2023,12:05:00,20059.45,20063.0,20059.45,20059.8,1550.0
991,16-11-2023,12:10:00,20059.8,20067.95,20059.8,20065.95,2250.0
992,16-11-2023,12:15:00,20065.95,20071.1,20063.05,20068.0,2400.0
993,16-11-2023,12:20:00,20068.0,20075.0,20067.85,20075.0,2700.0
994,16-11-2023,12:25:00,20075.0,20075.0,20060.55,20071.45,3300.0
995,16-11-2023,12:30:00,20071.45,20075.0,20065.0,20065.0,3600.0
996,16-11-2023,12:35:00,20065.0,20071.2,20060.8,20071.2,1850.0
997,16-11-2023,12:40:00,20071.2,20074.75,20069.0,20074.75,800.0
998,16-11-2023,12:45:00,20074.75,20079.0,20071.45,20074.0,1350.0
999,16-11-2023,12:50:00,20074.0,20077.5,20068.85,20068.9,250.0
1000,16-11-2023,12:55:00,20068.9,20074.0,20068.9,20074.0,300.0
1001,16-11-2023,13:00:00,20074.0,20079.8,20073.3,20073.35,1400.0
1002,16-11-2023,13:05:00,20073.35,20077.3,20070.0,20073.0,3100.0
1003,16-11-2023,13:10:00,20073.0,20074.4,20067.85,20074.0,550.0
1004,16-11-2023,13:15:00,20074.0,20074.0,20062.85,20063.0,300.0
1005,16-11-2023,13:20:00,20063.0,20072.3,20062.85,20064.0,950.0
1006,16-11-2023,13:25:00,20064.0,20065.0,20060.35,20065.0,700.0
1007,16-11-2023,13:30:00,20065.0,20069.65,20061.2,20061.3,1400.0
1008,16-11-2023,13:35:00,20061.3,20067.0,20061.3,20065.65,400.0
1009,16-11-2023,13:40:00,20065.65,20070.0,20062.5,20070.0,1250.0
1010,16-11-2023,13:45:00,20070.0,20079.8,20070.0,20074.05,350.0
1011,16-11-2023,13:50:00,20074.05,20074.05,20067.0,20067.0,400.0
1012,16-11-2023,13:55:00,20067.0,20077.9,20067.0,20077.8,400.0
1013,16-11-2023,14:00:00,20077.8,20080.0,20077.05,20079.95,550.0
1014,16-11-2023,14:05:00,20079.95,20085.05,20075.4,20084.0,1350.0
1015,16-11-2023,14:10:00,20084.0,20084.4,20078.9,20082.0,1100.0
1016,16-11-2023,14:15:00,20082.0,20095.0,20080.55,20095.0,1350.0
1017,16-11-2023,14:20:00,20095.0,20095.0,20090.5,20090.5,1150.0
1018,16-11-2023,14:25:00,20094.0,20103.05,20090.0,20103.05,8750.0
1019,16-11-2023,14:30:00,20103.05,20107.9,20100.0,20105.3,5150.0
1020,16-11-2023,14:35:00,20105.25,20110.0,20101.45,20106.05,4500.0
1021,16-11-2023,14:40:00,20109.95,20125.75,20106.05,20125.0,4700.0
1022,16-11-2023,14:45:00,20125.0,20139.0,20123.7,20127.5,3100.0
1023,16-11-2023,14:50:00,20127.5,20128.55,20101.2,20117.1,8150.0
1024,16-11-2023,14:55:00,20117.1,20117.1,20106.8,20111.85,5600.0
1025,16-11-2023,15:00:00,20111.85,20111.85,20072.35,20072.5,8350.0
1026,16-11-2023,15:05:00,20072.5,20077.6,20041.95,20042.0,5000.0
1027,16-11-2023,15:10:00,20042.0,20043.8,20003.95,20023.0,7500.0
1028,16-11-2023,15:15:00,20023.0,20034.4,20013.1,20032.4,5750.0
1029,16-11-2023,15:20:00,20032.4,20034.95,20027.5,20030.0,2700.0
1030,16-11-2023,15:25:00,20030.0,20057.0,20030.0,20051.4,4300.0
1031,17-11-2023,09:15:00,19983.5,20016.8,19975.0,20015.0,8300.0
1032,17-11-2023,09:20:00,20015.0,20032.4,20005.05,20029.75,4650.0
1033,17-11-2023,09:25:00,20029.75,20031.95,20020.0,20029.95,1550.0
1034,17-11-2023,09:30:00,20029.95,20029.95,20020.0,20025.0,1350.0
1035,17-11-2023,09:35:00,20025.0,20034.9,20020.55,20030.55,2500.0
1036,17-11-2023,09:40:00,20030.55,20044.0,20027.3,20043.05,1650.0
1037,17-11-2023,09:45:00,20043.05,20053.3,20043.05,20050.95,2800.0
1038,17-11-2023,09:50:00,20050.95,20051.0,20040.05,20043.95,550.0
1039,17-11-2023,09:55:00,20043.95,20069.85,20043.95,20065.0,4150.0
1040,17-11-2023,10:00:00,20065.0,20075.0,20065.0,20067.0,1950.0
1041,17-11-2023,10:05:00,20067.0,20070.0,20052.25,20052.25,1950.0
1042,17-11-2023,10:10:00,20052.25,20064.25,20050.0,20050.0,850.0
1043,17-11-2023,10:15:00,20050.0,20050.0,20021.0,20042.0,1100.0
1044,17-11-2023,10:20:00,20042.0,20053.85,20042.0,20050.6,700.0
1045,17-11-2023,10:25:00,20053.75,20065.0,20047.1,20055.5,1600.0
1046,17-11-2023,10:30:00,20055.5,20068.6,20055.5,20068.6,600.0
1047,17-11-2023,10:35:00,20066.0,20066.0,20058.85,20062.25,550.0
1048,17-11-2023,10:40:00,20062.25,20071.0,20062.25,20066.25,600.0
1049,17-11-2023,10:45:00,20066.25,20066.25,20056.55,20063.0,1000.0
1050,17-11-2023,10:50:00,20063.0,20063.0,20060.45,20062.55,350.0
1051,17-11-2023,10:55:00,20062.55,20065.5,20060.0,20060.9,300.0
1052,17-11-2023,11:00:00,20060.9,20060.9,20050.25,20060.25,250.0
1053,17-11-2023,11:05:00,20060.25,20060.25,20048.3,20053.8,200.0
1054,17-11-2023,11:10:00,20053.8,20055.25,20040.0,20040.0,1050.0
1055,17-11-2023,11:15:00,20040.0,20046.95,20030.0,20030.0,1250.0
1056,17-11-2023,11:20:00,20030.0,20040.2,20030.0,20040.2,150.0
1057,17-11-2023,11:25:00,20040.2,20044.05,20035.75,20035.75,300.0
1058,17-11-2023,11:30:00,20035.75,20040.0,20030.0,20040.0,2050.0
1059,17-11-2023,11:35:00,20040.0,20044.05,20040.0,20044.05,250.0
1060,17-11-2023,11:40:00,20044.05,20050.0,20044.05,20050.0,200.0
1061,17-11-2023,11:45:00,20050.0,20050.0,20035.0,20035.0,850.0
1062,17-11-2023,11:50:00,20035.0,20035.0,20035.0,20035.0,50.0
1063,17-11-2023,11:55:00,20035.0,20038.9,20030.3,20038.9,450.0
1064,17-11-2023,12:00:00,20038.9,20041.1,20035.05,20036.0,350.0
1065,17-11-2023,12:05:00,20036.0,20043.85,20035.95,20043.85,1200.0
1066,17-11-2023,12:10:00,20043.85,20050.0,20036.0,20036.0,200.0
1067,17-11-2023,12:15:00,20036.0,20042.95,20034.45,20034.45,400.0
1068,17-11-2023,12:20:00,20034.5,20038.2,20034.5,20038.2,450.0
1069,17-11-2023,12:25:00,20038.2,20042.5,20030.0,20042.5,1500.0
1070,17-11-2023,12:30:00,20042.5,20049.6,20042.5,20049.6,200.0
1071,17-11-2023,12:35:00,20049.6,20051.4,20048.45,20049.0,200.0
1072,17-11-2023,12:40:00,20049.0,20050.2,20048.05,20050.2,850.0
1073,17-11-2023,12:45:00,20050.2,20052.0,20045.0,20045.0,250.0
1074,17-11-2023,12:50:00,20045.0,20045.0,20039.85,20040.55,150.0
1075,17-11-2023,12:55:00,20040.55,20041.85,20040.55,20041.85,100.0
1076,17-11-2023,13:00:00,20041.85,20045.8,20041.85,20045.8,500.0
1077,17-11-2023,13:05:00,20045.8,20054.0,20045.8,20054.0,100.0
1078,17-11-2023,13:10:00,20054.0,20054.0,20047.2,20047.35,100.0
1079,17-11-2023,13:15:00,20047.35,20047.35,20039.7,20039.7,200.0
